Reference,gr,Latitude,Longitude
TBM2011100604,020,27.694,-82.706916
TBM2011100706,020,27.559416,-82.626866
TBM2011100802,020,27.757183,-82.628383
TBM2011100803,020,27.80415,-82.626683
TBM2011100806,020,27.869166,-82.589783
TBM2011100807,020,27.871333,-82.534983
TBM2011100901,020,27.745,-82.744933
TBM2011101003,020,27.985316,-82.69115
TBM2011101006,020,28.00025,-82.626483
TBM2011101101,020,27.83865,-82.538216
TBM2011101102,020,27.8249,-82.5177
TBM2011101103,020,27.825366,-82.496583
TBM2011101104,020,27.822233,-82.4359
TBM2011101105,020,27.822283,-82.431516
TBM2011101405,020,27.650666,-82.5508
TBM2011104101,020,27.929066,-82.413263
TBM2011104102,020,27.931233,-82.413533
TBM2011104103,020,27.929903,-82.416583
TBM2011104105,020,27.93645,-82.41625
TBM2011104106,020,27.940483,-82.413833
TBM2011104107,020,27.943,-82.42375
TBM2011104108,020,27.946466,-82.422866
TBM2011104109,020,27.947066,-82.424233
TBM2011104110,020,27.9417,-82.431233
TBM2011104114,020,27.939083,-82.41575
TBM2011104115,020,27.9318,-82.427916
TBM2011110102,020,27.6984,-82.5099
TBM2011110105,020,27.602966,-82.5612
TBM2011110106,020,27.6047,-82.565116
TBM2011110201,020,27.718033,-82.471666
TBM2011110202,020,27.75485,-82.473616
TBM2011110203,020,27.76495,-82.44545
TBM2011110204,020,27.816366,-82.397216
TBM2011110206,020,27.856683,-82.482833
TBM2011110207,020,27.8584,-82.484116
TBM2011110208,020,27.858066,-82.482883
TBM2011110306,020,27.878366,-82.590066
TBM2011110307,020,27.884133,-82.533766
TBM2011110401,020,27.679133,-82.647133
TBM2011110402,020,27.678966,-82.6474
TBM2011110403,020,27.65435,-82.6748
TBM2011110502,020,27.863533,-82.434
TBM2011110507,020,27.952416,-82.414683
TBM2011110601,020,27.705633,-82.6744
TBM2011110602,020,27.6745,-82.67715
TBM2011110703,020,27.872883,-82.531583
TBM2011110704,020,27.878183,-82.537066
TBM2011110706,020,27.828166,-82.552516
TBM2011110904,020,27.602316,-82.587016
TBM2011111001,020,27.970216,-82.617983
TBM2011111002,020,27.993083,-82.6223
TBM2011111003,020,28.00845,-82.654083
TBM2011111005,020,27.970816,-82.687133
TBM2011111007,020,27.92095,-82.68855
TBM2011111009,020,27.964666,-82.5666
TBM2011111101,020,27.542833,-82.6232
TBM2011111108,020,27.50975,-82.680083
TBM2011111110,020,27.508816,-82.614733
TBM2011111304,020,27.74435,-82.729383
TBM2011111305,020,27.748283,-82.741316
TBM2011114501,020,27.929,-82.423816
TBM2011114502,020,27.92755,-82.422483
TBM2011114503,020,27.940716,-82.4332
TBM2011114504,020,27.9418,-82.432683
TBM2011114505,020,27.946666,-82.42765
TBM2011114506,020,27.947316,-82.423966
TBM2011114507,020,27.94625,-82.42265
TBM2011114508,020,27.942733,-82.422133
TBM2011114509,020,27.941833,-82.418783
TBM2011114510,020,27.9431,-82.41245
TBM2011120101,020,27.999783,-82.679133
TBM2011120102,020,27.98295,-82.684716
TBM2011120103,020,27.955316,-82.718183
TBM2011120104,020,27.952016,-82.721833
TBM2011120105,020,27.8879,-82.541283
TBM2011120204,020,27.74115,-82.638133
TBM2011120401,020,27.521783,-82.705066
TBM2011120402,020,27.52755,-82.69425
TBM2011120405,020,27.5447,-82.605916
TBM2011120406,020,27.589566,-82.589683
TBM2011120407,020,27.591083,-82.583316
TBM2011120501,020,27.89525,-82.4873
TBM2011120502,020,27.9247,-82.482983
TBM2011120505,020,27.808966,-82.445266
TBM2011120506,020,27.810916,-82.41235
TBM2011120507,020,27.816733,-82.396433
TBM2011120508,020,27.884383,-82.426816
TBM2011120601,020,27.717,-82.705983
TBM2011120603,020,27.690316,-82.729866
TBM2011120604,020,27.6863,-82.715683
TBM2011120801,020,27.71785,-82.503816
TBM2011120806,020,27.820666,-82.4715
TBM2011120807,020,27.823266,-82.515083
TBM2011120901,020,27.652783,-82.712566
TBM2011120902,020,27.647816,-82.697833
TBM2011121001,020,27.9612,-82.572783
TBM2011121006,020,27.980833,-82.5625
TBM2011121101,020,27.817516,-82.616683
TBM2011121102,020,27.825583,-82.595733
TBM2011121103,020,27.865183,-82.591333
TBM2011121104,020,27.866683,-82.592066
TBM2011121105,020,27.861266,-82.621283
TBM2011121204,020,27.64445,-82.558833
TBM2011121205,020,27.664983,-82.541833
TBM2011124505,020,27.929833,-82.417316
TBM2011124506,020,27.930916,-82.413816
TBM2011124507,020,27.93325,-82.413766
TBM2011124508,020,27.935981,-82.413616
TBM2011124510,020,27.942912,-82.422066
TBM2011124511,020,27.944566,-82.423066
TBM2011124512,020,27.946766,-82.422866
TBM2011124513,020,27.947333,-82.423016
TBM2011124514,020,27.943116,-82.41215
TBM2011124515,020,27.936933,-82.433683
TBM2012010205,020,27.710016,-82.633383
TBM2012010301,020,27.51525,-82.592866
TBM2012010302,020,27.531583,-82.646633
TBM2012010304,020,27.572066,-82.616666
TBM2012010306,020,27.5514,-82.614966
TBM2012010307,020,27.527766,-82.608416
TBM2012010401,020,27.800383,-82.597233
TBM2012010403,020,27.873883,-82.60645
TBM2012010501,020,28.008033,-82.676316
TBM2012010502,020,27.999283,-82.657083
TBM2012010503,020,27.9785,-82.613866
TBM2012010605,020,27.604516,-82.561316
TBM2012010701,020,27.71845,-82.700733
TBM2012010702,020,27.695666,-82.717016
TBM2012010703,020,27.68675,-82.713816
TBM2012010706,020,27.67125,-82.7297
TBM2012010707,020,27.6996,-82.689033
TBM2012010801,020,27.8246,-82.565433
TBM2012010802,020,27.864133,-82.5468
TBM2012010804,020,27.821283,-82.51075
TBM2012010805,020,27.818416,-82.483116
TBM2012010903,020,27.691383,-82.52845
TBM2012011001,020,27.922916,-82.648833
TBM2012011002,020,27.913783,-82.69855
TBM2012011003,020,27.940916,-82.7211
TBM2012011007,020,27.88275,-82.5392
TBM2012011008,020,27.8849,-82.5321
TBM2012011201,020,27.7553,-82.473166
TBM2012011202,020,27.788333,-82.42335
TBM2012011204,020,27.811616,-82.407716
TBM2012011205,020,27.816683,-82.3979
TBM2012011206,020,27.873016,-82.403466
TBM2012011207,020,27.8815,-82.402016
TBM2012011208,020,27.897316,-82.43335
TBM2012014505,020,27.94255,-82.4173
TBM2012014506,020,27.942478,-82.430815
TBM2012014507,020,27.946,-82.428944
TBM2012014508,020,27.945816,-82.42965
TBM2012014509,020,27.946402,-82.426038
TBM2012014510,020,27.933566,-82.415783
TBM2012014511,020,27.930337,-82.415551
TBM2012014512,020,27.9275,-82.4155
TBM2012014513,020,27.942983,-82.411916
TBM2012014514,020,27.928433,-82.424033
TBM2012020202,020,27.685283,-82.683183
TBM2012020204,020,27.707983,-82.711433
TBM2012020301,020,27.726916,-82.624016
TBM2012020303,020,27.646166,-82.740033
TBM2012020306,020,27.721383,-82.736666
TBM2012020307,020,27.718383,-82.700566
TBM2012020401,020,27.911433,-82.4614
TBM2012020402,020,27.940550000000002,-82.4595
TBM2012020501,020,27.7921,-82.420716
TBM2012020503,020,27.83965,-82.4376
TBM2012020506,020,27.891966,-82.485
TBM2012020508,020,27.719766,-82.486033
TBM2012020509,020,27.748383,-82.464333
TBM2012020601,020,27.59555,-82.58725
TBM2012020602,020,27.57495,-82.616366
TBM2012020603,020,27.550916,-82.629166
TBM2012020606,020,27.510433,-82.676466
TBM2012020607,020,27.5096,-82.676416
TBM2012020608,020,27.495833,-82.578116
TBM2012020704,020,27.904066,-82.532566
TBM2012020801,020,27.88315,-82.531433
TBM2012020803,020,27.798,-82.631233
TBM2012020805,020,27.851383,-82.590383
TBM2012020806,020,27.870283,-82.591116
TBM2012021001,020,27.9941,-82.62565
TBM2012021002,020,28.023133,-82.686916
TBM2012021003,020,28.030916,-82.682983
TBM2012021004,020,27.954316,-82.720316
TBM2012021007,020,27.9677,-82.640133
TBM2012021008,020,27.974166,-82.591766
TBM2012021105,020,27.8327,-82.533683
TBM2012021205,020,27.678983,-82.5294
TBM2012024101,020,27.941927,-82.431449
TBM2012024102,020,27.945366,-82.4293
TBM2012024103,020,27.94565,-82.423233
TBM2012024107,020,27.94325,-82.411933
TBM2012024109,020,27.938587,-82.414098
TBM2012024110,020,27.936083,-82.413916
TBM2012024111,020,27.932916,-82.415267
TBM2012024112,020,27.931533,-82.413483
TBM2012024113,020,27.928466,-82.415733
TBM2012024114,020,27.938236,-82.433733
TBM2012024115,020,27.937383,-82.433687
TBM2012030104,020,27.908033,-82.652533
TBM2012030105,020,27.8885,-82.637333
TBM2012030106,020,27.89945,-82.6297
TBM2012030107,020,27.866166,-82.54245
TBM2012030108,020,27.88825,-82.5412
TBM2012030202,020,27.69,-82.535566
TBM2012030203,020,27.718766,-82.502983
TBM2012030302,020,27.718266,-82.701466
TBM2012030308,020,27.724516,-82.633416
TBM2012030310,020,27.75515,-82.62765
TBM2012030311,020,27.756333,-82.628566
TBM2012030402,020,27.645666,-82.740633
TBM2012030403,020,27.67285,-82.722316
TBM2012030404,020,27.66745,-82.696433
TBM2012030408,020,27.709916,-82.685133
TBM2012030601,020,27.550166,-82.57525
TBM2012030602,020,27.586966,-82.612316
TBM2012030604,020,27.603266,-82.549316
TBM2012030606,020,27.5199,-82.673133000000007
TBM2012030607,020,27.523666,-82.645633
TBM2012030608,020,27.51195,-82.581783
TBM2012030701,020,27.908116,-82.446516
TBM2012030705,020,27.8954,-82.487416
TBM2012030706,020,27.7423,-82.4861
TBM2012030707,020,27.731416,-82.473233
TBM2012030708,020,27.741433,-82.475683
TBM2012030803,020,27.791783,-82.420316
TBM2012030805,020,27.825816,-82.400683
TBM2012030807,020,27.881716,-82.403516
TBM2012030903,020,27.837516,-82.584183
TBM2012030906,020,27.855516,-82.616266
TBM2012031104,020,28.0255,-82.688766
TBM2012031106,020,28.014066,-82.66665
TBM2012031107,020,28.024083,-82.656633
TBM2012034101,020,27.927033,-82.422014
TBM2012034102,020,27.928183,-82.414866
TBM2012034103,020,27.930916,-82.417666
TBM2012034104,020,27.93965,-82.41385
TBM2012034105,020,27.942716,-82.41935
TBM2012034106,020,27.94155,-82.422966
TBM2012034107,020,27.946033,-82.4231
TBM2012034108,020,27.946766,-82.426483
TBM2012034109,020,27.943129,-82.431516
TBM2012034110,020,27.938783,-82.415484
TBM2012040101,020,27.76665,-82.63065
TBM2012040103,020,27.755483,-82.6279
TBM2012040104,020,27.802983,-82.603533
TBM2012040201,020,27.499916,-82.5765
TBM2012040203,020,27.523783,-82.611916
TBM2012040204,020,27.54735,-82.583033
TBM2012040205,020,27.5502,-82.575816
TBM2012040206,020,27.599683,-82.556833
TBM2012040209,020,27.535016,-82.656816
TBM2012040302,020,27.907866,-82.447566
TBM2012040303,020,27.904216,-82.4076
TBM2012040304,020,27.937133,-82.420016
TBM2012040402,020,27.920566,-82.534483
TBM2012040404,020,27.891583,-82.632766
TBM2012040405,020,27.90965,-82.627133
TBM2012040408,020,27.8679,-82.539383
TBM2012040409,020,27.8856,-82.5319
TBM2012040703,020,27.646683,-82.555916
TBM2012040802,020,27.662966,-82.68975
TBM2012040803,020,27.6785,-82.708216
TBM2012040806,020,27.661533,-82.726033
TBM2012040903,020,28.006716,-82.6762
TBM2012040905,020,28.0181,-82.66665
TBM2012040907,020,28.003616,-82.610983
TBM2012041002,020,27.8639,-82.435916
TBM2012041004,020,27.8194,-82.505333
TBM2012041005,020,27.833633,-82.528316
TBM2012041006,020,27.709916,-82.481183
TBM2012041007,020,27.71895,-82.49185
TBM2012041008,020,27.74275,-82.463483
TBM2012041009,020,27.750016,-82.47275
TBM2012041101,020,27.742533,-82.740783
TBM2012041103,020,27.6909,-82.678166
TBM2012041107,020,27.716616,-82.63145
TBM2012044501,020,27.931172,-82.4245
TBM2012044502,020,27.92915,-82.423683
TBM2012044503,020,27.927666,-82.423066
TBM2012044504,020,27.9382,-82.434
TBM2012044505,020,27.941333,-82.43275
TBM2012044506,020,27.94712,-82.425688
TBM2012044507,020,27.941559,-82.4194
TBM2012044508,020,27.940216,-82.414582
TBM2012044509,020,27.9408,-82.413614
TBM2012044510,020,27.927666,-82.414666
TBM2012050103,020,27.694983,-82.712433
TBM2012050104,020,27.671,-82.7333
TBM2012050105,020,27.691466,-82.734466
TBM2012050107,020,27.7151,-82.707416
TBM2012050301,020,27.9699,-82.574716
TBM2012050302,020,27.936833,-82.721866
TBM2012050303,020,27.911816,-82.673483
TBM2012050306,020,27.962216,-82.568283
TBM2012050402,020,27.666266,-82.545066
TBM2012050404,020,27.6248,-82.570666
TBM2012050501,020,27.819233,-82.61895
TBM2012050504,020,27.881666,-82.618116
TBM2012050507,020,27.876716,-82.5311
TBM2012050508,020,27.86395,-82.540816
TBM2012050702,020,27.528816,-82.608066
TBM2012050705,020,27.567966,-82.57015
TBM2012050707,020,27.552066,-82.5719
TBM2012050801,020,27.718583,-82.628666
TBM2012050804,020,27.694916,-82.6784
TBM2012050905,020,27.792633,-82.602266
TBM2012051001,020,27.9094,-82.4459
TBM2012051004,020,27.944566,-82.415366
TBM2012051005,020,27.951716,-82.414466
TBM2012051006,020,27.953083,-82.414816
TBM2012051107,020,27.500833,-82.708633
TBM2012051108,020,27.521866,-82.673316
TBM2012051205,020,27.805183,-82.417266
TBM2012051206,020,27.789333,-82.4221
TBM2012051207,020,27.7892,-82.413666
TBM2012051208,020,27.751033,-82.46335
TBM2012051209,020,27.749683,-82.466766
TBM2012051301,020,27.99665,-82.677533
TBM2012051303,020,27.993716,-82.635666
TBM2012051304,020,27.968516,-82.640416
TBM2012054101,020,27.9428,-82.43195
TBM2012054102,020,27.944733,-82.430383
TBM2012054103,020,27.9472,-82.424733
TBM2012054104,020,27.946469,-82.422916
TBM2012054105,020,27.942783,-82.42195
TBM2012054106,020,27.940033,-82.413916
TBM2012054107,020,27.92875,-82.414233
TBM2012054108,020,27.929166,-82.41315
TBM2012054109,020,27.926666,-82.41895
TBM2012054110,020,27.928466,-82.423966
TBM2012060101,020,27.968383,-82.641416
TBM2012060102,020,27.966283,-82.651633
TBM2012060103,020,27.97155,-82.683133
TBM2012060104,020,27.994483,-82.68335
TBM2012060105,020,27.998166,-82.68075
TBM2012060109,020,27.9527,-82.5477
TBM2012060204,020,27.66865,-82.69435
TBM2012060205,020,27.687216,-82.71415
TBM2012060302,020,27.917416,-82.6536
TBM2012060401,020,27.724083,-82.695716
TBM2012060402,020,27.717433,-82.7045
TBM2012060403,020,27.70995,-82.684966
TBM2012060504,020,27.698433,-82.514033
TBM2012060505,020,27.693216,-82.526033
TBM2012060601,020,27.531333,-82.596583
TBM2012060603,020,27.578266,-82.609066
TBM2012060605,020,27.526316,-82.719466
TBM2012060805,020,27.841683,-82.537933
TBM2012060807,020,27.7819,-82.622116
TBM2012060901,020,27.82235,-82.4392
TBM2012060902,020,27.741783,-82.485216
TBM2012060903,020,27.73775,-82.490066
TBM2012060904,020,27.74725,-82.462316
TBM2012060905,020,27.86725,-82.407233
TBM2012060906,020,27.89605,-82.412
TBM2012061001,020,27.832083,-82.563133
TBM2012061004,020,27.828083,-82.600733
TBM2012061005,020,27.808716,-82.600083
TBM2012061102,020,27.582683,-82.576366
TBM2012061105,020,27.559616,-82.593
TBM2012061301,020,27.715483,-82.6317
TBM2012064301,020,27.9294,-82.424516
TBM2012064302,020,27.943966,-82.431383
TBM2012064303,020,27.946816,-82.428033
TBM2012064304,020,27.946733,-82.4234
TBM2012064305,020,27.94735,-82.423033
TBM2012064306,020,27.9427,-82.421716
TBM2012064307,020,27.9426,-82.42215
TBM2012064308,020,27.936566,-82.41415
TBM2012064309,020,27.934066,-82.414333
TBM2012064314,020,27.93915,-82.4338
TBM2012064315,020,27.900133,-82.41625
TBM2012070102,020,27.83695,-82.393133
TBM2012070103,020,27.8282,-82.405283
TBM2012070104,020,27.814816,-82.3964
TBM2012070105,020,27.782966,-82.429283
TBM2012070106,020,27.876383,-82.482983
TBM2012070107,020,27.890716,-82.482483
TBM2012070206,020,27.630416,-82.699700000000007
TBM2012070305,020,27.703316,-82.64105
TBM2012070404,020,27.85355,-82.611616
TBM2012070601,020,27.779866,-82.62145
TBM2012070603,020,27.793833,-82.601883
TBM2012070605,020,27.828566,-82.590016
TBM2012070607,020,27.880933,-82.6126
TBM2012070705,020,27.533983,-82.7332
TBM2012070801,020,27.9389,-82.446266
TBM2012070802,020,27.940883,-82.4592
TBM2012070806,020,27.92685,-82.41525
TBM2012071004,020,27.69645,-82.714966
TBM2012071005,020,27.725083,-82.740366
TBM2012071006,020,27.740566,-82.72495
TBM2012071007,020,27.737166,-82.69485
TBM2012071101,020,27.96985,-82.629966
TBM2012071102,020,27.968333,-82.640883
TBM2012071104,020,27.917466,-82.6633
TBM2012071105,020,27.913266,-82.698083
TBM2012071106,020,28.009616,-82.677383
TBM2012071202,020,27.55495,-82.631316
TBM2012071203,020,27.57295,-82.595616
TBM2012071206,020,27.552866,-82.613483
TBM2012071301,020,27.94325,-82.54635
TBM2012071302,020,27.961366,-82.5645
TBM2012071402,020,27.577616,-82.562666
TBM2012071404,020,27.508166,-82.613533
TBM2012071406,020,27.514783,-82.692066
TBM2012074101,020,27.937283,-82.433704
TBM2012074102,020,27.931366,-82.426316
TBM2012074103,020,27.930583,-82.424916
TBM2012074104,020,27.925983,-82.42025
TBM2012074105,020,27.928433,-82.417683
TBM2012074106,020,27.929953,-82.417283
TBM2012074107,020,27.932916,-82.414432
TBM2012074108,020,27.935414,-82.41745
TBM2012074109,020,27.943933,-82.422983
TBM2012074110,020,27.946133,-82.428116
TBM2012080103,020,27.83935,-82.434333
TBM2012080104,020,27.833283,-82.441016
TBM2012080105,020,27.865633,-82.48765
TBM2012080106,020,27.865333,-82.4884
TBM2012080107,020,27.877866,-82.4826
TBM2012080201,020,27.743483,-82.484466
TBM2012080202,020,27.739033,-82.489083
TBM2012080206,020,27.6867,-82.530466
TBM2012080207,020,27.649933,-82.555633
TBM2012080208,020,27.660866,-82.551766
TBM2012080304,020,27.684583,-82.716266
TBM2012080305,020,27.699616,-82.6939
TBM2012080306,020,27.72475,-82.729483
TBM2012080403,020,27.914666,-82.67075
TBM2012080404,020,27.910783,-82.6579
TBM2012080502,020,27.7991,-82.606133
TBM2012080504,020,27.826333,-82.60685
TBM2012080506,020,27.865933,-82.54255
TBM2012080701,020,27.720516,-82.635716
TBM2012080704,020,27.7018,-82.664283
TBM2012080706,020,27.692833,-82.645466
TBM2012080804,020,27.6441,-82.6729
TBM2012080902,020,27.511566,-82.57375
TBM2012080904,020,27.533316,-82.608666
TBM2012081105,020,27.540116,-82.6367
TBM2012081106,020,27.5253,-82.641316
TBM2012081201,020,27.9131,-82.44575
TBM2012081202,020,27.874066,-82.4036
TBM2012081401,020,27.870583,-82.5392
TBM2012081402,020,27.88515,-82.538733
TBM2012081404,020,27.90745,-82.534733
TBM2012081405,020,27.9208,-82.5343
TBM2012081406,020,27.941333,-82.55065
TBM2012081407,020,27.917716,-82.68225
TBM2012084501,020,27.93179,-82.427825
TBM2012084502,020,27.938353,-82.433966
TBM2012084503,020,27.944816,-82.430666
TBM2012084504,020,27.946235,-82.423968
TBM2012084505,020,27.947383,-82.424919
TBM2012084506,020,27.945283,-82.422916
TBM2012084507,020,27.942983,-82.412929
TBM2012084508,020,27.932975,-82.415133
TBM2012084509,020,27.928049,-82.415066
TBM2012084510,020,27.93042,-82.424185
TBM2012090103,020,27.625483,-82.702516
TBM2012090203,020,27.705016,-82.510583
TBM2012090204,020,27.71325,-82.512516
TBM2012090206,020,27.604083,-82.54995
TBM2012090301,020,27.9039,-82.534983
TBM2012090302,020,27.923233,-82.531333
TBM2012090303,020,27.932716,-82.536033
TBM2012090305,020,27.907233,-82.634866
TBM2012090308,020,27.875533,-82.592916
TBM2012090309,020,27.8476,-82.547966
TBM2012090506,020,27.782066,-82.43005
TBM2012090507,020,27.793283,-82.418383
TBM2012090508,020,27.787866,-82.41165
TBM2012090602,020,27.85195,-82.398366
TBM2012090603,020,27.866483,-82.403483
TBM2012090702,020,27.827583,-82.583033
TBM2012090704,020,27.855383,-82.617733
TBM2012090706,020,27.811433,-82.5987
TBM2012090707,020,27.7799,-82.622116
TBM2012090802,020,27.6333,-82.712083
TBM2012090805,020,27.70675,-82.722433
TBM2012090806,020,27.723716,-82.72875
TBM2012090807,020,27.706866,-82.681683
TBM2012091003,020,27.55955,-82.592483
TBM2012091006,020,27.5632,-82.6239
TBM2012091008,020,27.525933,-82.719516
TBM2012091204,020,27.52525,-82.640716
TBM2012091205,020,27.499966,-82.58
TBM2012091206,020,27.507733,-82.612633
TBM2012091305,020,28.017116,-82.652266
TBM2012091306,020,27.970516,-82.616916
TBM2012091307,020,27.976166,-82.5889
TBM2012094105,020,27.938016,-82.434166
TBM2012094106,020,27.946183,-82.427416
TBM2012094107,020,27.946633,-82.424886
TBM2012094108,020,27.9471,-82.423083
TBM2012094109,020,27.93745,-82.415816
TBM2012094110,020,27.936967,-82.417266
TBM2012094111,020,27.951033,-82.417816
TBM2012094112,020,27.950766,-82.415183
TBM2012094113,020,27.929366,-82.415833
TBM2012094114,020,27.926783,-82.419225
TBM2012094115,020,27.931683,-82.426316
TBM2012094116,020,27.943,-82.411883
TBM2012100101,020,27.5027,-82.593083
TBM2012100102,020,27.522633,-82.6219
TBM2012100201,020,27.97765,-82.560616
TBM2012100305,020,27.705916,-82.682833
TBM2012100401,020,27.8767,-82.53605
TBM2012100501,020,27.6525,-82.738833
TBM2012100502,020,27.64675,-82.740266
TBM2012100503,020,27.6991,-82.720683
TBM2012100507,020,27.637033,-82.70005
TBM2012100605,020,27.60915,-82.57045
TBM2012100902,020,27.9257,-82.478
TBM2012100903,020,27.918083,-82.490383
TBM2012100905,020,27.813216,-82.401966
TBM2012101002,020,27.527816,-82.713116
TBM2012101003,020,27.52395,-82.700916
TBM2012101102,020,27.662183,-82.54615
TBM2012101103,020,27.682933,-82.526066
TBM2012101105,020,27.718683,-82.495233
TBM2012101106,020,27.70985,-82.4848
TBM2012101107,020,27.7164,-82.4567
TBM2012101108,020,27.749166,-82.459983
TBM2012101201,020,27.84775,-82.55455
TBM2012101202,020,27.82325,-82.588166
TBM2012101203,020,27.825616,-82.606416
TBM2012101204,020,27.867266,-82.487416
TBM2012101302,020,27.739866,-82.621383
TBM2012101303,020,27.697766,-82.645866
TBM2012101401,020,28.013516,-82.681883
TBM2012101403,020,27.93155,-82.713133
TBM2012101501,020,27.943116,-82.411866
TBM2012101603,020,27.909083,-82.537666
TBM2012101604,020,27.89435,-82.53925
TBM2012101606,020,27.966616,-82.558866
TBM2012101607,020,27.96415,-82.566816
TBM2012110107,020,27.51155,-82.677283
TBM2012110303,020,27.51875,-82.6046
TBM2012110304,020,27.55435,-82.57435
TBM2012110306,020,27.55255,-82.602066
TBM2012110403,020,27.870916,-82.591333
TBM2012110404,020,27.878383,-82.604533
TBM2012110406,020,27.897383,-82.644116
TBM2012110407,020,27.905816,-82.64645
TBM2012110409,020,27.9261,-82.532616
TBM2012110508,020,27.736,-82.710916
TBM2012110509,020,27.718416,-82.7006
TBM2012110510,020,27.701,-82.7232
TBM2012110601,020,27.976866,-82.5779
TBM2012110603,020,27.9647,-82.572066
TBM2012110604,020,27.952883,-82.5479
TBM2012110606,020,27.95445,-82.7197
TBM2012110701,020,27.775366000000002,-82.4356
TBM2012110703,020,27.824216,-82.431983
TBM2012110704,020,27.875016,-82.437083
TBM2012110705,020,27.909633,-82.425866
TBM2012110707,020,27.886633,-82.48035
TBM2012110710,020,27.722616,-82.478566
TBM2012110802,020,27.6697,-82.692333
TBM2012110903,020,27.814433,-82.40255
TBM2012110905,020,27.84195,-82.39495
TBM2012110906,020,27.844683,-82.395366
TBM2012111002,020,27.6553,-82.5483
TBM2012111003,020,27.59385,-82.5913
TBM2012111007,020,27.574633,-82.610666
TBM2012111101,020,27.858516,-82.552383
TBM2012111102,020,27.846766,-82.555933
TBM2012111103,020,27.842483,-82.549466
TBM2012111104,020,27.791816,-82.608033
TBM2012111304,020,27.64175,-82.689433
TBM2012120101,020,27.6607,-82.7303
TBM2012120102,020,27.654716,-82.733433
TBM2012120105,020,27.664383,-82.678033
TBM2012120202,020,27.700416,-82.658016
TBM2012120206,020,27.651666,-82.701816
TBM2012120301,020,27.867216,-82.42595
TBM2012120302,020,27.85265,-82.398916
TBM2012120303,020,27.847483,-82.397933
TBM2012120304,020,27.804383,-82.414883
TBM2012120307,020,27.893733,-82.41575
TBM2012120401,020,27.844916,-82.55405
TBM2012120402,020,27.8482,-82.554833
TBM2012120405,020,27.8272,-82.602366
TBM2012120406,020,27.836233,-82.599933
TBM2012120408,020,27.794433,-82.603116
TBM2012120409,020,27.805416,-82.6004
TBM2012120503,020,28.0167,-82.653983
TBM2012120506,020,27.976683,-82.695033
TBM2012120601,020,27.70985,-82.484166
TBM2012120604,020,27.61455,-82.5667
TBM2012120605,020,27.60285,-82.54775
TBM2012120607,020,27.676583,-82.530016
TBM2012120701,020,27.524366,-82.614816
TBM2012120703,020,27.514616,-82.709483
TBM2012120704,020,27.5134,-82.682266
TBM2012120706,020,27.533333,-82.65545
TBM2012120902,020,27.868516,-82.468116
TBM2012120906,020,27.87735,-82.4833
TBM2012120907,020,27.930833,-82.448283
TBM2012121005,020,27.89425,-82.540166
TBM2012121006,020,27.923333,-82.531533
TBM2012121007,020,27.9383,-82.532916
TBM2012121008,020,27.94125,-82.54825
TBM2012121009,020,27.953,-82.547866
TBM2013010103,020,27.662633,-82.691633
TBM2013010105,020,27.699916,-82.689666
TBM2013010106,020,27.6927,-82.70355
TBM2013010107,020,27.6712,-82.723266
TBM2013010203,020,28.009633,-82.65435
TBM2013010204,020,28.012783,-82.657066
TBM2013010206,020,28.019466,-82.6839
TBM2013010301,020,27.884533,-82.610933
TBM2013010302,020,27.9159,-82.683466
TBM2013010304,020,27.984483,-82.615266
TBM2013010305,020,27.940916,-82.551883
TBM2013010405,020,27.835433,-82.55665
TBM2013010407,020,27.855116,-82.4804
TBM2013010408,020,27.897683,-82.488266
TBM2013010409,020,27.91095,-82.490216
TBM2013010502,020,27.895883,-82.417366
TBM2013010503,020,27.84085,-82.406033
TBM2013010504,020,27.785283,-82.426383
TBM2013010601,020,27.5064,-82.608866
TBM2013010603,020,27.550266,-82.575666
TBM2013010604,020,27.560266,-82.58925
TBM2013010702,020,27.826016,-82.592983
TBM2013010703,020,27.812916,-82.591
TBM2013010705,020,27.788316,-82.620916
TBM2013010804,020,27.706416,-82.620983
TBM2013010805,020,27.6925,-82.6453
TBM2013010807,020,27.739933,-82.7241
TBM2013010901,020,27.626,-82.570583
TBM2013010903,020,27.5975,-82.5985
TBM2013010905,020,27.746083,-82.488033
TBM2013010906,020,27.746866,-82.464966
TBM2013010907,020,27.746466,-82.464066
TBM2013010908,020,27.674966,-82.513016
TBM2013010909,020,27.672966,-82.513433
TBM2013020101,020,27.857716,-82.4836
TBM2013020102,020,27.829083,-82.527183
TBM2013020103,020,27.832766,-82.53295
TBM2013020104,020,27.833633,-82.528466
TBM2013020108,020,27.771366,-82.429916
TBM2013020109,020,27.79205,-82.414616
TBM2013020303,020,27.717083,-82.503133
TBM2013020304,020,27.712033,-82.49335
TBM2013020305,020,27.742033,-82.485233
TBM2013020401,020,27.506316,-82.607916
TBM2013020402,020,27.5059,-82.6063
TBM2013020501,020,28.00335,-82.6116
TBM2013020505,020,27.9149,-82.535133
TBM2013020506,020,27.914766,-82.529933
TBM2013020507,020,27.937416,-82.532516
TBM2013020701,020,27.94065,-82.4594
TBM2013020704,020,27.816733,-82.395616
TBM2013020707,020,27.88465,-82.434383
TBM2013020803,020,27.938783,-82.719983
TBM2013020805,020,27.913716,-82.698783
TBM2013020806,020,27.921883,-82.696333
TBM2013020901,020,27.749183,-82.7442
TBM2013020903,020,27.685733,-82.7164
