Reference,gr,Latitude,Longitude
TBM2006123102,023,27.8535,-82.397467
TBM2006123103,023,27.858133,-82.355333
TBM2006123104,023,27.8558,-82.350983
TBM2006123105,023,27.857967,-82.348733
TBM2006123106,180,27.865217,-82.333433
TBM2006123107,180,27.8629,-82.33585
TBM2006123108,180,27.858083,-82.355383
TBM2006123109,180,27.855967,-82.3525
TBM2006123110,180,27.858817,-82.377833
TBM2006123111,180,27.8565,-82.37795
TBM2006123112,180,27.857433,-82.386933
TBM2006123113,180,27.859167,-82.388333
TBM2006124101,023,27.945183,-82.40215
TBM2006124102,023,27.946533,-82.396583
TBM2006124103,023,27.945783,-82.392533
TBM2006124104,023,27.945933,-82.39205
TBM2006124105,023,27.9486,-82.3746
TBM2006124106,023,27.949983,-82.3742
TBM2006124107,300,27.9531,-82.370983
TBM2006124108,300,27.948767,-82.3846
TBM2006124109,300,27.94585,-82.395417
TBM2006124110,020,27.939367,-82.433783
TBM2006124201,020,27.937467,-82.43385
TBM2006124202,020,27.941983,-82.432567
TBM2006124203,020,27.9458,-82.429467
TBM2006124204,020,27.946683,-82.424333
TBM2006124205,020,27.941367,-82.422317
TBM2006124206,020,27.94265,-82.4182
TBM2006124207,020,27.9421,-82.419017
TBM2006124208,020,27.940433,-82.414933
TBM2006124209,300,27.94265,-82.411283
TBM2006124210,300,27.941033,-82.418483
TBM2006124211,300,27.9348,-82.429817
TBM2006124212,020,27.929383,-82.423417
TBM2006124213,020,27.9303,-82.424067
TBM2006124214,300,27.936567,-82.428433
TBM2006124301,023,27.869233,-82.322867
TBM2006124302,023,27.866733,-82.3315
TBM2006124303,300,27.86455,-82.33325
TBM2006124304,023,27.872683,-82.309467
TBM2006124305,023,27.882233,-82.2995
TBM2006124306,023,27.885283,-82.303567
TBM2006124307,023,27.86475,-82.31305
TBM2006124308,300,27.866433,-82.312717
TBM2006124401,020,27.84,-82.437567
TBM2006124402,020,27.858,-82.404233
TBM2006124403,020,27.88395,-82.424517
TBM2006124404,020,27.864483,-82.429233
TBM2006124405,300,27.86285,-82.4337
TBM2006124406,300,27.855583,-82.428433
TBM2006124407,020,27.843417,-82.396767
TBM2006124408,300,27.8673,-82.42055
TBM2006124409,300,27.852217,-82.41695
TBM2006124501,023,27.8638,-82.382233
TBM2006124502,023,27.856367,-82.377617
TBM2006124503,023,27.858283,-82.36235
TBM2006124504,300,27.858317,-82.368
TBM2006124505,300,27.857517,-82.34985
TBM2006124506,023,27.86375,-82.339683
TBM2006124507,023,27.863633,-82.338617
TBM2006124508,300,27.85735,-82.389283
TBM2006124509,300,27.854867,-82.395817
TBM2006124510,023,27.858383,-82.38975
TBM2006124511,023,27.85725,-82.387
TBM2006124601,023,28.012967,-82.464817
TBM2006124602,023,28.021433,-82.460933
TBM2006124603,023,28.01795,-82.44735
TBM2006124604,023,28.01635,-82.443617
TBM2006124605,300,28.019433,-82.464267
TBM2006124606,023,27.998583,-82.473083
TBM2006124607,023,27.995483,-82.465617
TBM2006124608,300,27.997817,-82.467167
TBM2006124701,023,27.9662,-82.475183
TBM2006124702,023,27.9695,-82.480283
TBM2006124703,023,27.980867,-82.476483
TBM2006124704,023,27.991783,-82.465867
TBM2006124705,300,27.988433,-82.469383
TBM2006124706,300,27.971533,-82.48135
TBM2006124707,300,27.973,-82.48175
TBM2006124708,300,27.944867,-82.459333
TBM2006124709,023,27.942333,-82.458333
TBM2006124710,023,27.96045,-82.46465
TBM2007010101,020,27.79665,-82.599133
TBM2007010102,300,27.7403,-82.5974
TBM2007010103,300,27.736767,-82.637183
TBM2007010104,300,27.700217,-82.663633
TBM2007010105,020,27.705467,-82.67425
TBM2007010106,020,27.709967,-82.711417
TBM2007010107,300,27.708583,-82.688917
TBM2007010201,300,27.483367,-82.511717
TBM2007010202,300,27.481333,-82.503217
TBM2007010203,023,27.484783,-82.5024
TBM2007010204,023,27.48595,-82.4987
TBM2007010205,023,27.494833,-82.5196
TBM2007010206,023,27.491417,-82.522467
TBM2007010207,023,27.5099,-82.552983
TBM2007010208,023,27.51375,-82.551633
TBM2007010209,300,27.5055,-82.563983
TBM2007010210,300,27.506333,-82.529267
TBM2007010211,023,27.509767,-82.509567
TBM2007010212,023,27.530867,-82.494833
TBM2007010213,023,27.52695,-82.471667
TBM2007010214,023,27.512933,-82.492167
TBM2007010215,300,27.52295,-82.485017
TBM2007010301,160,27.82465,-82.4714
TBM2007010302,300,28.01065,-82.6735
TBM2007010303,300,27.945783,-82.714033
TBM2007010304,300,27.952583,-82.5557
TBM2007010401,160,27.579083,-82.608667
TBM2007010402,160,27.5807,-82.609133
TBM2007010403,020,27.55265,-82.63415
TBM2007010404,020,27.644383,-82.558983
TBM2007010405,160,27.680917,-82.529267
TBM2007010501,020,27.515017,-82.63005
TBM2007010502,160,27.557417,-82.599567
TBM2007010503,020,27.551567,-82.606683
TBM2007010504,160,27.553783,-82.60095
TBM2007010505,020,27.52385,-82.657967
TBM2007010506,020,27.51215,-82.681467
TBM2007010601,300,27.813417,-82.531267
TBM2007010602,300,27.81775,-82.46805
TBM2007010603,300,27.816433,-82.414067
TBM2007010604,300,27.920183,-82.4727
TBM2007010605,020,27.924967,-82.484
TBM2007010606,020,27.909667,-82.489533
TBM2007010607,300,27.785617,-82.459917
TBM2007010608,020,27.7412,-82.48475
TBM2007010701,300,27.707683,-82.4619
TBM2007010702,300,27.71035,-82.460917
TBM2007010703,023,27.7091,-82.4677
TBM2007010704,023,27.715483,-82.45445
TBM2007010705,023,27.716517,-82.4571
TBM2007010706,023,27.717,-82.444683
TBM2007010707,023,27.684167,-82.446517
TBM2007010708,023,27.681017,-82.439167
TBM2007010709,023,27.689417,-82.442417
TBM2007010710,300,27.674483,-82.436767
TBM2007010711,300,27.666783,-82.431383
TBM2007010712,300,27.6677,-82.42655
TBM2007010713,300,27.700617,-82.4529
TBM2007010714,023,27.69745,-82.448067
TBM2007010801,020,27.771733,-82.440783
TBM2007010802,160,27.805117,-82.445267
TBM2007010803,160,27.9262,-82.423167
TBM2007010804,020,27.897983,-82.431267
TBM2007010805,020,27.895833,-82.41365
TBM2007010806,020,27.8868,-82.40725
TBM2007010807,160,27.88225,-82.423767
TBM2007010901,160,27.881567,-82.539733
TBM2007010902,160,27.863783,-82.545617
TBM2007010903,020,27.867767,-82.542433
TBM2007010904,020,27.931583,-82.533917
TBM2007010905,020,27.90395,-82.5355
TBM2007010906,160,27.898017,-82.533133
TBM2007010907,020,27.895617,-82.5332
TBM2007011001,160,27.99315,-82.62125
TBM2007011002,160,27.911567,-82.659733
TBM2007011003,020,27.939733,-82.722533
TBM2007011004,020,27.962,-82.560517
TBM2007011005,020,27.981983,-82.618017
TBM2007011006,020,27.975017,-82.600483
TBM2007011007,160,27.968683,-82.5704
TBM2007011101,020,27.881667,-82.61835
TBM2007011102,160,27.8362,-82.6069
TBM2007011103,020,27.855567,-82.617567
TBM2007011104,020,27.80615,-82.600667
TBM2007011105,020,27.81945,-82.61705
TBM2007011106,160,27.7914,-82.624733
TBM2007011201,020,27.6128,-82.7322
TBM2007011202,160,27.645667,-82.738167
TBM2007011203,020,27.660717000000002,-82.695017000000007
TBM2007011204,160,27.691033,-82.6778
TBM2007011205,160,27.711767,-82.690683
TBM2007011206,020,27.6915,-82.734517
TBM2007011207,020,27.675833,-82.701867
TBM2007011301,300,27.5565,-82.59195
TBM2007011302,300,27.54595,-82.600317
TBM2007011303,300,27.562083,-82.63105
TBM2007012001,005,27.622883,-82.552883
TBM2007012002,005,27.622833,-82.55525
TBM2007012003,005,27.62245,-82.55645
TBM2007012004,005,27.6197,-82.55895
TBM2007012005,005,27.6194,-82.55915
TBM2007012006,005,27.619317,-82.559433
TBM2007012007,005,27.619083,-82.55985
TBM2007012008,005,27.620483,-82.55795
TBM2007012009,005,27.621333,-82.55735
TBM2007012010,005,27.621917,-82.557717
TBM2007012011,005,27.622217,-82.556883
TBM2007012012,005,27.622867,-82.5569
TBM2007012013,005,27.623133,-82.55705
TBM2007012014,005,27.623333,-82.55765
TBM2007012015,005,27.623317,-82.556767
TBM2007012016,005,27.62355,-82.555417
TBM2007012101,005,27.486017,-82.641567
TBM2007012102,005,27.485833,-82.641367
TBM2007012103,005,27.484133,-82.640833
TBM2007012104,005,27.483933,-82.640733
TBM2007012105,005,27.483467,-82.64
TBM2007012106,005,27.483117,-82.639667
TBM2007012107,005,27.482183,-82.638433
TBM2007012108,005,27.482183,-82.63835
TBM2007012201,005,27.67465,-82.510083
TBM2007012202,005,27.673417,-82.509633
TBM2007012203,005,27.672867,-82.50905
TBM2007012204,005,27.672467,-82.507867
TBM2007012205,005,27.6721,-82.507367
TBM2007012206,005,27.670933,-82.50705
TBM2007012207,005,27.6704,-82.50625
TBM2007012208,005,27.67015,-82.505933
TBM2007012209,005,27.672417,-82.507883
TBM2007012210,005,27.6738,-82.510317
TBM2007012211,005,27.681433,-82.494233
TBM2007012212,005,27.681533,-82.4938
TBM2007012213,005,27.681867,-82.49315
TBM2007012214,005,27.68205,-82.492233
TBM2007012215,005,27.68215,-82.492083
TBM2007012216,005,27.681483,-82.494883
TBM2007012301,005,27.503183,-82.643167
TBM2007012302,005,27.503433,-82.642917
TBM2007012303,005,27.50365,-82.642017
TBM2007012304,005,27.503783,-82.641683
TBM2007012305,005,27.502983,-82.64255
TBM2007012306,005,27.502433,-82.642383
TBM2007012307,005,27.501967,-82.642467
TBM2007012308,005,27.50175,-82.642717
TBM2007013101,023,27.86015,-82.385117
TBM2007013102,023,27.856667,-82.377883
TBM2007013103,023,27.86215,-82.342983
TBM2007013104,023,27.865033,-82.334033
TBM2007013105,180,27.86025,-82.344483
TBM2007013106,180,27.856083,-82.347733
TBM2007013107,180,27.8582,-82.35495
TBM2007013108,180,27.855917,-82.352517
TBM2007013109,180,27.856617,-82.369433
TBM2007013110,180,27.858733,-82.37885
TBM2007013111,180,27.857533,-82.386417
TBM2007013112,180,27.85455,-82.397767
TBM2007014101,023,27.882683,-82.299267
TBM2007014102,023,27.884517,-82.30485
TBM2007014103,023,27.8733,-82.309617
TBM2007014104,023,27.870783,-82.310133
TBM2007014105,023,27.867283,-82.31895
TBM2007014106,023,27.869267,-82.32705
TBM2007014107,300,27.8666,-82.3173
TBM2007014108,300,27.86555,-82.312933
TBM2007014201,300,27.849917,-82.4161
TBM2007014202,300,27.851817,-82.416983
TBM2007014203,300,27.8567,-82.438017
TBM2007014204,300,27.837133,-82.425533
TBM2007014205,020,27.844167,-82.40375
TBM2007014206,020,27.868217,-82.426383
TBM2007014207,020,27.864583,-82.4067
TBM2007014208,020,27.847933,-82.416917
TBM2007014301,300,27.859,-82.381
TBM2007014302,300,27.8587,-82.3859
TBM2007014303,300,27.857683,-82.375733
TBM2007014304,300,27.8574,-82.359333
TBM2007014305,300,27.863067,-82.3375
TBM2007014306,023,27.856167,-82.34755
TBM2007014307,023,27.85805,-82.353217
TBM2007014308,023,27.8582,-82.3551
TBM2007014309,023,27.859967,-82.36825
TBM2007014310,023,27.861567,-82.37905
TBM2007014311,023,27.860133,-82.383167
TBM2007014401,020,27.936733,-82.4322
TBM2007014402,020,27.93515,-82.432417
TBM2007014403,020,27.9395,-82.4323
TBM2007014404,020,27.942467,-82.43175
TBM2007014405,020,27.941067,-82.420867
TBM2007014406,020,27.931867,-82.42415
TBM2007014407,300,27.932883,-82.427367
TBM2007014408,300,27.929517,-82.4215
TBM2007014409,300,27.94145,-82.416117
TBM2007014410,300,27.9425,-82.412667
TBM2007014411,020,27.943083,-82.411933
TBM2007014412,020,27.940183,-82.414067
TBM2007014413,020,27.93865,-82.415067
TBM2007014414,020,27.934367,-82.4158
TBM2007014415,020,27.94635,-82.423867
TBM2007014501,023,27.942183,-82.41085
TBM2007014502,023,27.942667,-82.409867
TBM2007014503,023,27.948483,-82.385583
TBM2007014504,023,27.948083,-82.385117
TBM2007014505,023,27.9516,-82.37045
TBM2007014506,023,27.9545,-82.369483
TBM2007014507,300,27.948717,-82.376433
TBM2007014508,300,27.947183,-82.381933
TBM2007014509,300,27.9443,-82.407067
TBM2007014601,023,28.02115,-82.461817
TBM2007014602,023,28.01955,-82.449833
TBM2007014603,023,28.01955,-82.449683
TBM2007014604,023,28.021217,-82.4614
TBM2007014605,300,28.021333,-82.4611
TBM2007014606,300,28.01935,-82.46425
TBM2007014607,023,27.9975,-82.466433
TBM2007014608,023,27.9958,-82.465683
TBM2007014609,300,28.005017,-82.46955
TBM2007014701,023,27.954717,-82.464467
TBM2007014702,300,27.95905,-82.464167
TBM2007014703,023,27.960533,-82.466333
TBM2007014704,300,27.961567,-82.471183
TBM2007014705,023,27.965483,-82.473617
TBM2007014706,300,27.989667,-82.468317
TBM2007014707,023,27.990133,-82.468033
TBM2007014708,023,27.9814,-82.47505
TBM2007014709,023,27.967,-82.476017
TBM2007020101,160,27.70975,-82.689733
TBM2007020102,020,27.709683,-82.68895
TBM2007020103,020,27.696467,-82.714333
TBM2007020104,020,27.68255,-82.69605
TBM2007020105,020,27.640617,-82.696633
TBM2007020106,160,27.6435,-82.718017
TBM2007020107,160,27.636833,-82.734833
TBM2007020201,300,27.505933,-82.5347
TBM2007020202,300,27.51255,-82.516017
TBM2007020203,300,27.521133,-82.4846
TBM2007020204,023,27.512683,-82.5065
TBM2007020205,023,27.516883,-82.522683
TBM2007020206,023,27.513067,-82.5357
TBM2007020207,023,27.508917,-82.557717
TBM2007020208,023,27.507633,-82.56235
TBM2007020209,023,27.497783,-82.523467
TBM2007020210,023,27.494033,-82.516633
TBM2007020211,023,27.496383,-82.514617
TBM2007020212,023,27.487967,-82.50715
TBM2007020213,023,27.470233,-82.492233
TBM2007020214,300,27.482617,-82.4962
TBM2007020215,300,27.4872,-82.504683
TBM2007020301,020,27.888383,-82.480067
TBM2007020302,020,27.86695,-82.4884
TBM2007020303,020,27.864,-82.436483
TBM2007020304,160,27.8122,-82.405983
TBM2007020305,160,27.814033,-82.39945
TBM2007020306,160,27.926283,-82.423183
TBM2007020401,020,27.505433,-82.6068
TBM2007020402,300,27.548717,-82.63935
TBM2007020403,300,27.5959,-82.63775
TBM2007020404,300,27.607833,-82.587467
TBM2007020405,020,27.603383,-82.552133
TBM2007020406,020,27.60325,-82.54945
TBM2007020407,020,27.549517,-82.5798
TBM2007020408,020,27.528067,-82.599783
TBM2007020501,300,27.739483,-82.523783
TBM2007020502,300,27.7652,-82.551233
TBM2007020503,020,27.83355,-82.526117
TBM2007020504,020,27.824567,-82.501883
TBM2007020505,020,27.80475,-82.417817
TBM2007020506,300,27.841967,-82.4349
TBM2007020507,300,27.809017,-82.446067
TBM2007020508,300,27.810817,-82.426633
TBM2007020509,020,27.7507,-82.474633
TBM2007020601,020,27.855117,-82.55315
TBM2007020602,160,27.857233,-82.546017
TBM2007020603,160,27.863583,-82.543317
TBM2007020604,020,27.87385,-82.532017
TBM2007020605,160,27.881833,-82.53985
TBM2007020701,020,27.553417,-82.598817
TBM2007020702,160,27.556833,-82.601233
TBM2007020703,160,27.565883,-82.56725
TBM2007020704,020,27.55025,-82.5774
TBM2007020705,160,27.532167,-82.64325
TBM2007020706,160,27.52455,-82.644217
TBM2007020707,160,27.511967,-82.681083
TBM2007020801,023,27.685433,-82.43355
TBM2007020802,023,27.6759,-82.43605
TBM2007020803,023,27.6668,-82.431767
TBM2007020804,300,27.674633,-82.436783
TBM2007020805,300,27.684533,-82.442233
TBM2007020806,300,27.685417,-82.441567
TBM2007020807,023,27.683967,-82.436983
TBM2007020808,023,27.707883,-82.46215
TBM2007020809,023,27.708133,-82.46325
TBM2007020810,023,27.718333,-82.477467
TBM2007020811,023,27.71215,-82.478733
TBM2007020812,300,27.714467,-82.478233
TBM2007020813,300,27.71755,-82.478433
TBM2007020814,300,27.7149,-82.466933
TBM2007020901,160,27.974383,-82.596817
TBM2007020902,160,27.966733,-82.564183
TBM2007020903,020,27.994167,-82.666783
TBM2007020904,160,28.031433,-82.671767
TBM2007020905,160,28.015383,-82.6828
TBM2007020906,020,28.016667,-82.641283
TBM2007020907,020,28.0066,-82.637617
TBM2007021001,300,27.940733,-82.619683
TBM2007021002,300,27.945517,-82.5902
TBM2007021003,300,27.944933,-82.5508
TBM2007021004,020,27.94005,-82.537417
TBM2007021005,020,27.90665,-82.630433
TBM2007021006,020,27.926633,-82.705033
TBM2007021007,020,27.9602,-82.701167
TBM2007021101,020,27.846067,-82.555367
TBM2007021102,020,27.863717,-82.568917
TBM2007021103,160,27.855383,-82.617833
TBM2007021201,300,27.729617,-82.73445
TBM2007021202,300,27.703033,-82.63395
TBM2007021203,020,27.711767,-82.618617
TBM2007021204,300,27.671867,-82.643383
TBM2007021205,020,27.644067,-82.672883
TBM2007021206,300,27.651717,-82.7109
TBM2007021301,020,27.70655,-82.4608
TBM2007021302,160,27.713883,-82.468117
TBM2007022001,005,27.619317,-82.5594
TBM2007022002,005,27.619367,-82.5593
TBM2007022003,005,27.619383,-82.559033
TBM2007022004,005,27.620117,-82.55885
TBM2007022005,005,27.620583,-82.557783
TBM2007022006,005,27.621317,-82.55735
TBM2007022007,005,27.6217,-82.557783
TBM2007022008,005,27.62155,-82.557317
TBM2007022009,005,27.623,-82.556883
TBM2007022010,005,27.623317,-82.557367
TBM2007022011,005,27.623717,-82.557733
TBM2007022012,005,27.623683,-82.556233
TBM2007022013,005,27.623117,-82.55535
TBM2007022014,005,27.622567,-82.5557
TBM2007022015,005,27.622867,-82.553833
TBM2007022016,005,27.6229,-82.552833
TBM2007022101,005,27.503133,-82.64315
TBM2007022102,005,27.503367,-82.64285
TBM2007022103,005,27.50355,-82.641967
TBM2007022104,005,27.503983,-82.64145
TBM2007022105,005,27.503050000000002,-82.642433
TBM2007022106,005,27.502833,-82.642433
TBM2007022107,005,27.50195,-82.64305
TBM2007022108,005,27.502383,-82.643017
TBM2007022109,005,27.485983,-82.641483
TBM2007022110,005,27.485067,-82.6411
TBM2007022111,005,27.484383,-82.6409
TBM2007022112,005,27.483933,-82.640733
TBM2007022113,005,27.4833,-82.6397
TBM2007022114,005,27.483133,-82.639617
TBM2007022115,005,27.482533,-82.639233
TBM2007022116,005,27.482217,-82.63835
TBM2007022201,005,27.674083,-82.510367
TBM2007022202,005,27.673567,-82.509967
TBM2007022203,005,27.673283,-82.509467
TBM2007022204,005,27.672883,-82.5091
TBM2007022205,005,27.6721,-82.507733
TBM2007022206,005,27.672117,-82.50755
TBM2007022207,005,27.67165,-82.507433
TBM2007022208,005,27.67095,-82.507067
TBM2007022209,005,27.6707,-82.506517
TBM2007022210,005,27.67065,-82.506417
TBM2007022211,005,27.6812,-82.496033
TBM2007022212,005,27.6811,-82.4956
TBM2007022213,005,27.681967,-82.493083
TBM2007022214,005,27.682017,-82.4929
TBM2007022215,005,27.6822,-82.49155
TBM2007022216,005,27.68225,-82.491483
TBM2007023101,180,27.858767,-82.388767
TBM2007023102,180,27.853933,-82.395417
TBM2007023103,180,27.858783,-82.3779
TBM2007023104,023,27.855917,-82.379133
TBM2007023105,023,27.8566,-82.370917
TBM2007023106,023,27.856633,-82.36925
TBM2007023107,023,27.859533,-82.3706
TBM2007023108,180,27.856717,-82.370183
TBM2007023109,180,27.857933,-82.3595
TBM2007023110,180,27.856233,-82.35335
TBM2007023111,180,27.860417,-82.342883
TBM2007023112,180,27.863783,-82.337367
TBM2007024101,300,27.867267,-82.3304
TBM2007024102,300,27.86595,-82.312733
TBM2007024103,023,27.87925,-82.312383
TBM2007024104,023,27.882233,-82.310817
TBM2007024105,023,27.884233,-82.301083
TBM2007024106,023,27.870483,-82.311283
TBM2007024107,023,27.869317,-82.323033
TBM2007024108,023,27.868833,-82.325033
TBM2007024201,020,27.891367,-82.414117
TBM2007024202,020,27.884517,-82.427617
TBM2007024203,300,27.86015,-82.4145
TBM2007024204,300,27.851583,-82.420833
TBM2007024205,300,27.840383,-82.42605
TBM2007024206,300,27.839483,-82.424983
TBM2007024207,020,27.847017,-82.409017
TBM2007024208,020,27.836217,-82.4045
TBM2007024209,020,27.839317,-82.43295
TBM2007024210,020,27.857883,-82.404917
TBM2007024301,300,27.8564,-82.389667
TBM2007024302,300,27.85715,-82.3739
TBM2007024303,300,27.857867,-82.349783
TBM2007024304,023,27.858917,-82.345733
TBM2007024305,023,27.856867,-82.346167
TBM2007024306,023,27.85835,-82.362917
TBM2007024307,023,27.856483,-82.376167
TBM2007024308,023,27.858583,-82.3891
TBM2007024309,023,27.858433,-82.389633
TBM2007024310,300,27.858417,-82.3867
TBM2007024401,300,27.96245,-82.47175
TBM2007024402,300,27.947417,-82.4617
TBM2007024403,023,27.951717,-82.465
TBM2007024404,023,27.952733,-82.464917
TBM2007024405,023,27.967133,-82.474933
TBM2007024406,023,27.96775,-82.476367
TBM2007024407,023,27.97685,-82.4797
TBM2007024408,300,27.9806,-82.4763
TBM2007024409,023,27.990833,-82.4665
TBM2007024501,023,27.994783,-82.465033
TBM2007024502,023,28.0025,-82.474017
TBM2007024503,300,28.006167,-82.466933
TBM2007024504,300,28.016967,-82.4645
TBM2007024505,023,28.0138,-82.441633
TBM2007024506,023,28.019917,-82.450817
TBM2007024507,023,28.021117,-82.4594
TBM2007024508,023,28.011283,-82.465167
TBM2007024509,300,28.007433,-82.464833
TBM2007024601,023,27.943517,-82.41075
TBM2007024602,023,27.945017,-82.396767
TBM2007024603,023,27.949517,-82.384
TBM2007024604,023,27.94645,-82.381983
TBM2007024605,023,27.949167,-82.372783
TBM2007024606,023,27.955617,-82.3691
TBM2007024607,300,27.9494,-82.37435
TBM2007024608,300,27.947667,-82.390233
TBM2007024609,300,27.94595,-82.39905
TBM2007024701,020,27.92975,-82.416867
TBM2007024702,020,27.9324,-82.4139
TBM2007024703,020,27.94315,-82.412167
TBM2007024704,020,27.943533,-82.42265
TBM2007024705,020,27.941483,-82.43125
TBM2007024706,020,27.93745,-82.4337
TBM2007024707,020,27.930717,-82.425083
TBM2007024708,020,27.9276,-82.422467
TBM2007024709,300,27.932017,-82.422967
TBM2007024710,300,27.934183,-82.4281
TBM2007024711,300,27.940667,-82.43215
TBM2007024712,300,27.943067,-82.426533
TBM2007024713,020,27.946867,-82.42315
TBM2007024714,020,27.932667,-82.413433
TBM2007030101,300,27.523433,-82.611383
TBM2007030102,020,27.57365,-82.61935
TBM2007030103,300,27.605267,-82.652567
TBM2007030104,020,27.6454,-82.559117
TBM2007030105,300,27.65755,-82.559533
TBM2007030106,160,27.620867,-82.565333
TBM2007030107,020,27.574417,-82.586217
TBM2007030201,300,27.507533,-82.569717
TBM2007030202,023,27.508567,-82.5602
TBM2007030203,023,27.5102,-82.543450000000007
TBM2007030204,300,27.5124,-82.520933
TBM2007030205,300,27.517133,-82.510583
TBM2007030206,023,27.53,-82.473
TBM2007030207,023,27.520183,-82.486367
TBM2007030208,023,27.51115,-82.508333
TBM2007030209,023,27.49935,-82.527667
TBM2007030301,020,27.501533,-82.7001
TBM2007030302,020,27.523267,-82.7079
TBM2007030303,020,27.5181,-82.677283
TBM2007030304,160,27.5125,-82.6816
TBM2007030401,300,27.7053,-82.620283
TBM2007030402,300,27.689283,-82.70685
TBM2007030403,020,27.672833,-82.720133
TBM2007030404,020,27.749433,-82.73515
TBM2007030405,020,27.7367,-82.702667
TBM2007030406,300,27.678317,-82.692767
TBM2007030407,020,27.625833,-82.701883
TBM2007030501,020,27.8203,-82.483283
TBM2007030502,300,27.858383,-82.47725
TBM2007030503,020,27.8833,-82.480967
TBM2007030504,300,27.909283,-82.442783
TBM2007030505,300,27.9459,-82.403117
TBM2007030506,020,27.883583,-82.424283
TBM2007030507,020,27.891633,-82.409567
TBM2007030508,300,27.8809,-82.4178
TBM2007030601,160,27.852567,-82.611367
TBM2007030602,160,27.859333,-82.552533
TBM2007030603,020,27.832083,-82.553283
TBM2007030604,020,27.81635,-82.58825
TBM2007030605,020,27.796333,-82.599567
TBM2007030606,020,27.780983,-82.624567
TBM2007030607,160,27.741733,-82.630767
TBM2007030701,020,27.679083,-82.6473
TBM2007030702,020,27.6986,-82.6429
TBM2007030703,160,27.70185,-82.643783
TBM2007030704,160,27.70175,-82.666133
TBM2007030705,020,27.672583,-82.707117
TBM2007030706,160,27.62035,-82.733617
TBM2007030707,160,27.667167,-82.6945
TBM2007030801,020,27.8987,-82.622717
TBM2007030802,300,27.94945,-82.57555
TBM2007030803,300,27.953683,-82.567483
TBM2007030804,300,27.9144,-82.557467
TBM2007030805,020,27.9139,-82.5274
TBM2007030806,020,27.904617,-82.53285
TBM2007030807,020,27.903833,-82.5363
TBM2007030901,160,27.942367,-82.420567
TBM2007030902,160,27.846267,-82.413317
TBM2007030903,160,27.790667,-82.407817
TBM2007030904,160,27.7863,-82.425333
TBM2007030905,020,27.715333,-82.49965
TBM2007030906,020,27.8115,-82.408417
TBM2007030907,020,27.814667,-82.39565
TBM2007031001,160,27.913967,-82.6982
TBM2007031002,020,27.993367,-82.619417
TBM2007031003,020,28.0048,-82.619733
TBM2007031004,160,28.004883,-82.62125
TBM2007031005,160,28.01505,-82.640517
TBM2007031006,020,28.005617,-82.650783
TBM2007031007,160,27.990083,-82.684883
TBM2007031101,023,27.716817,-82.448417
TBM2007031102,023,27.71785,-82.460217
TBM2007031103,023,27.71715,-82.481933
TBM2007031104,300,27.712017,-82.474167
TBM2007031105,300,27.71295,-82.481783
TBM2007031106,300,27.71015,-82.4666
TBM2007031107,023,27.7081,-82.46435
TBM2007031108,023,27.6875,-82.436933
TBM2007031109,023,27.685617,-82.432483
TBM2007031110,023,27.66575,-82.42985
TBM2007031111,300,27.675233,-82.435983
TBM2007031112,300,27.683917,-82.44505
TBM2007031113,023,27.680983,-82.4392
TBM2007031114,300,27.69895,-82.448367
TBM2007031201,020,27.564217,-82.567833
TBM2007031202,160,27.54995,-82.574617
TBM2007031203,160,27.535417,-82.593033
TBM2007031204,160,27.53145,-82.5972
TBM2007031301,300,27.664433,-82.637267
TBM2007031302,300,27.704517,-82.595467
TBM2007031303,023,27.486217,-82.51965
TBM2007031304,023,27.492967,-82.514733
TBM2007031305,023,27.47905,-82.5009
TBM2007031306,023,27.4821,-82.504183
TBM2007031307,300,27.475433,-82.492933
TBM2007031308,300,27.493917,-82.514817
TBM2007032001,005,27.6812,-82.495167
TBM2007032002,005,27.681183,-82.494683
TBM2007032003,005,27.681533,-82.49365
TBM2007032004,005,27.682117,-82.492833
TBM2007032005,005,27.682,-82.492417
TBM2007032006,005,27.682133,-82.492
TBM2007032007,005,27.674117,-82.510333
TBM2007032008,005,27.673567,-82.510017
TBM2007032009,005,27.6735,-82.509833
TBM2007032010,005,27.6732,-82.509417
TBM2007032011,005,27.672867,-82.508583
TBM2007032012,005,27.67285,-82.508233
TBM2007032013,005,27.672033,-82.5073
TBM2007032014,005,27.6713,-82.507283
TBM2007032015,005,27.670383,-82.506217
TBM2007032016,005,27.670217,-82.50605
TBM2007032101,005,27.503017,-82.64315
TBM2007032102,005,27.503517,-82.643083
TBM2007032103,005,27.503667,-82.641967
TBM2007032104,005,27.5037,-82.64185
TBM2007032105,005,27.502967,-82.6425
TBM2007032106,005,27.5025,-82.6424
TBM2007032107,005,27.5021,-82.643033
TBM2007032108,005,27.502483,-82.643083
TBM2007032109,005,27.4861,-82.641633
TBM2007032110,005,27.485567,-82.64125
TBM2007032111,005,27.484733,-82.641033
TBM2007032112,005,27.483933,-82.640617
TBM2007032113,005,27.482283,-82.638533
TBM2007032114,005,27.48225,-82.638167
TBM2007032115,005,27.482883,-82.639533
TBM2007032116,005,27.482983,-82.639583
TBM2007032201,005,27.619267,-82.559617
TBM2007032202,005,27.6194,-82.559167
TBM2007032203,005,27.619433,-82.559133
TBM2007032204,005,27.619583,-82.5589
TBM2007032205,005,27.620717,-82.557583
TBM2007032206,005,27.6212,-82.5572
